"ensgene","log2FoldChange","pvalue","padj","contrast","symbol","description","region"
"ENSMUSG00000039195",-0.577257237608886,0.000120506401103131,0.0686423000129757,"CDOM - DES","1110008P14Rik","RIKEN cDNA 1110008P14 gene [Source:MGI Symbol;Acc:MGI:1920987]","MeA"
"ENSMUSG00000021559",-0.577328068065013,0.000564305714491735,0.030280317505879,"DOM - DES","Dapk1","death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]","MeA"
"ENSMUSG00000004031",-0.579001520438938,0.000362064170885868,0.0220665447358836,"DOM - DES","Brinp2","bone morphogenic protein/retinoic acid inducible neural-specific 2 [Source:MGI Symbol;Acc:MGI:2443333]","MeA"
"ENSMUSG00000033316",-0.579411756744556,2.86222105221601e-06,0.00706491563055319,"CDOM - DES","Galnt9","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 [Source:MGI Symbol;Acc:MGI:2677965]","MeA"
"ENSMUSG00000048644",-0.582969553137478,1.37016065441721e-05,0.00327291601482564,"DOM - DES","Ctxn1","cortexin 1 [Source:MGI Symbol;Acc:MGI:88566]","MeA"
"ENSMUSG00000075705",-0.582991303582195,0.000896738160167008,0.0995275102257348,"CDOM - DOM","Msrb1","methionine sulfoxide reductase B1 [Source:MGI Symbol;Acc:MGI:1351642]","MeA"
"ENSMUSG00000035189",-0.583367949364751,0.000592975671177031,0.0919832098795263,"CDOM - DOM","Ano4","anoctamin 4 [Source:MGI Symbol;Acc:MGI:2443344]","MeA"
"ENSMUSG00000039960",-0.583493284241978,0.000897754755264682,0.0995275102257348,"CDOM - DOM","Rhou","ras homolog family member U [Source:MGI Symbol;Acc:MGI:1916831]","MeA"
"ENSMUSG00000050821",-0.586535279101208,0.00131556574843131,0.0474589658188026,"DOM - DES","Fam131a","family with sequence similarity 131, member A [Source:MGI Symbol;Acc:MGI:1925658]","MeA"
"ENSMUSG00000053398",-0.588886842630487,0.00018369921332358,0.0622609119443132,"CDOM - DOM","Phgdh","3-phosphoglycerate dehydrogenase [Source:MGI Symbol;Acc:MGI:1355330]","MeA"
"ENSMUSG00000074968",-0.590183362452157,0.00116799372093815,0.0455210184397211,"DOM - DES","Ano3","anoctamin 3 [Source:MGI Symbol;Acc:MGI:3613666]","MeA"
"ENSMUSG00000030246",-0.590240522602947,0.000888721033268672,0.0995275102257348,"CDOM - DOM","Ldhb","lactate dehydrogenase B [Source:MGI Symbol;Acc:MGI:96763]","MeA"
"ENSMUSG00000091407",-0.594583179231729,0.000639019781919926,0.0321900781300479,"DOM - DES","Vmn2r117","vomeronasal 2, receptor 117 [Source:MGI Symbol;Acc:MGI:3648766]","MeA"
"ENSMUSG00000036052",-0.595283133124572,7.70447102289215e-06,0.0142629019811291,"CDOM - DES","Dnajb5","DnaJ heat shock protein family (Hsp40) member B5 [Source:MGI Symbol;Acc:MGI:1930018]","MeA"
"ENSMUSG00000066152",-0.597886786614714,0.00142832204961677,0.0498915087930768,"DOM - DES","Slc31a2","solute carrier family 31, member 2 [Source:MGI Symbol;Acc:MGI:1333844]","MeA"
"ENSMUSG00000034413",-0.599859697827679,0.00058412379937682,0.0310420020615204,"DOM - DES","Neurl1b","neuralized E3 ubiquitin protein ligase 1B [Source:MGI Symbol;Acc:MGI:3643092]","MeA"
"ENSMUSG00000051048",-0.60019098776546,0.00263832651493111,0.0705299922132307,"DOM - DES","P4ha3","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III [Source:MGI Symbol;Acc:MGI:2444049]","MeA"
"ENSMUSG00000038894",-0.603982258703586,0.000659738182369833,0.0325459044906772,"DOM - DES","Irs2","insulin receptor substrate 2 [Source:MGI Symbol;Acc:MGI:109334]","MeA"
"ENSMUSG00000020848",-0.604429171359193,0.00197141673965101,0.0582768102080469,"DOM - DES","Doc2b","double C2, beta [Source:MGI Symbol;Acc:MGI:1100497]","MeA"
"ENSMUSG00000114339",-0.604625352811169,0.00417904366883039,0.0872693533165856,"DOM - DES","AC160984.1","","MeA"
"ENSMUSG00000028445",-0.604649523204618,0.000456163082114967,0.0913422750013764,"CDOM - DOM","Enho","energy homeostasis associated [Source:MGI Symbol;Acc:MGI:1916888]","MeA"
"ENSMUSG00000031355",-0.606181373272284,0.000669169966875305,0.0325459044906772,"DOM - DES","Arhgap6","Rho GTPase activating protein 6 [Source:MGI Symbol;Acc:MGI:1196332]","MeA"
"ENSMUSG00000066233",-0.608482466166517,3.72401066495873e-05,0.0393947128200277,"CDOM - DES","Tmem42","transmembrane protein 42 [Source:MGI Symbol;Acc:MGI:1277176]","MeA"
"ENSMUSG00000019831",-0.609238046748846,0.0044911660873051,0.0903414663038127,"DOM - DES","Wasf1","WAS protein family, member 1 [Source:MGI Symbol;Acc:MGI:1890563]","MeA"
"ENSMUSG00000037474",-0.609731572824281,0.000485300447898272,0.0279661464333595,"DOM - DES","Dtl","denticleless E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1924093]","MeA"
"ENSMUSG00000024617",-0.615524147547626,0.000344244146411581,0.0213316142609018,"DOM - DES","Camk2a","calcium/calmodulin-dependent protein kinase II alpha [Source:MGI Symbol;Acc:MGI:88256]","MeA"
"ENSMUSG00000096463",-0.616861698082183,0.00290443375935419,0.0736463078934973,"DOM - DES","Gm21750","predicted gene, 21750 [Source:MGI Symbol;Acc:MGI:5433914]","MeA"
"ENSMUSG00000079056",-0.620267683568018,0.000580367289511907,0.0310297456955644,"DOM - DES","Kcnip3","Kv channel interacting protein 3, calsenilin [Source:MGI Symbol;Acc:MGI:1929258]","MeA"
"ENSMUSG00000038244",-0.621087964062586,0.00208675440295422,0.060361001382328,"DOM - DES","Mical2","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:MGI Symbol;Acc:MGI:2444947]","MeA"
"ENSMUSG00000022756",-0.622868140753956,0.00291899950935063,0.0736463078934973,"DOM - DES","Slc7a4","solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 [Source:MGI Symbol;Acc:MGI:2146512]","MeA"
"ENSMUSG00000058670",-0.623283782314744,0.00342204905048343,0.0805272443163783,"DOM - DES","4932411N23Rik","RIKEN cDNA 4932411N23 gene [Source:MGI Symbol;Acc:MGI:3045322]","MeA"
"ENSMUSG00000032094",-0.625861998642084,0.00163232373553183,0.0534805000117433,"DOM - DES","Cd3d","CD3 antigen, delta polypeptide [Source:MGI Symbol;Acc:MGI:88331]","MeA"
"ENSMUSG00000029570",-0.627469168612709,0.000104873999678355,0.0473434052922804,"CDOM - DOM","Lfng","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:1095413]","MeA"
"ENSMUSG00000062372",-0.629132894283515,0.00054069029861146,0.0294397916266019,"DOM - DES","Otof","otoferlin [Source:MGI Symbol;Acc:MGI:1891247]","MeA"
"ENSMUSG00000073102",-0.62927249341353,0.00320004048355492,0.0778203605278299,"DOM - DES","Drc1","dynein regulatory complex subunit 1 [Source:MGI Symbol;Acc:MGI:2685906]","MeA"
"ENSMUSG00000049758",-0.630370253968315,0.00340973893402035,0.0805272443163783,"DOM - DES","Olfr1318","olfactory receptor 1318 [Source:MGI Symbol;Acc:MGI:3031152]","MeA"
"ENSMUSG00000115791",-0.631131920153477,0.000725332295244175,0.0336745181585148,"DOM - DES",NA,NA,"MeA"
"ENSMUSG00000090346",-0.632347782676615,0.00299922474060103,0.0750312810951036,"DOM - DES","Vmn1r5","vomeronasal 1 receptor 5 [Source:MGI Symbol;Acc:MGI:2159455]","MeA"
"ENSMUSG00000038020",-0.632356962536576,1.85542953286446e-05,0.0037001434095381,"DOM - DES","Rapgefl1","Rap guanine nucleotide exchange factor (GEF)-like 1 [Source:MGI Symbol;Acc:MGI:3611446]","MeA"
"ENSMUSG00000071379",-0.633341843270169,2.12808427507784e-05,0.0039894845713801,"DOM - DES","Hpcal1","hippocalcin-like 1 [Source:MGI Symbol;Acc:MGI:1855689]","MeA"
"ENSMUSG00000028838",-0.633512899656374,0.00169861537501423,0.0542165812585361,"DOM - DES","Extl1","exostoses (multiple)-like 1 [Source:MGI Symbol;Acc:MGI:1888742]","MeA"
"ENSMUSG00000044816",-0.634238872793907,0.00368568330456964,0.0823302711020761,"DOM - DES","D630023F18Rik","RIKEN cDNA D630023F18 gene [Source:MGI Symbol;Acc:MGI:2138198]","MeA"
"ENSMUSG00000111472",-0.638394071298569,0.0051535729335331,0.0974769031234039,"DOM - DES","AC161250.1","","MeA"
"ENSMUSG00000029673",-0.640497191011325,4.59359727609225e-05,0.00599823858792449,"DOM - DES","Auts2","autism susceptibility candidate 2 [Source:MGI Symbol;Acc:MGI:1919847]","MeA"
"ENSMUSG00000030022",-0.640697120748193,0.00350569178411535,0.0805272443163783,"DOM - DES","Adamts9","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9 [Source:MGI Symbol;Acc:MGI:1916320]","MeA"
"ENSMUSG00000025170",-0.641481935482658,0.00398364753119822,0.0854853824558552,"DOM - DES","Rab40b","Rab40B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183451]","MeA"
"ENSMUSG00000096010",-0.64344540346,0.001195849248526,0.0460013697939482,"DOM - DES","Hist4h4","histone cluster 4, H4 [Source:MGI Symbol;Acc:MGI:2448443]","MeA"
"ENSMUSG00000058624",-0.645379305352628,0.000938064253683598,0.039580431900439,"DOM - DES","Gda","guanine deaminase [Source:MGI Symbol;Acc:MGI:95678]","MeA"
"ENSMUSG00000074227",-0.645723962257219,0.000468914988305925,0.0275414797105412,"DOM - DES","Spint2","serine protease inhibitor, Kunitz type 2 [Source:MGI Symbol;Acc:MGI:1338031]","MeA"
"ENSMUSG00000036422",-0.64609272099406,0.00330753599887238,0.0791304750652896,"DOM - DES","Pcdh8","protocadherin 8 [Source:MGI Symbol;Acc:MGI:1306800]","MeA"
"ENSMUSG00000000489",-0.646379005622883,0.00182284073927981,0.0559872648618264,"DOM - DES","Pdgfb","platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]","MeA"
"ENSMUSG00000056596",-0.647029603345425,0.000352436381993864,0.0850327440285195,"CDOM - DOM","Trnp1","TMF1-regulated nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1916789]","MeA"
"ENSMUSG00000025885",-0.649760956556579,0.00379656863540729,0.0832995281338992,"DOM - DES","Myo5b","myosin VB [Source:MGI Symbol;Acc:MGI:106598]","MeA"
"ENSMUSG00000059456",-0.65085434437007,0.000970769523778102,0.0407283191137498,"DOM - DES","Ptk2b","PTK2 protein tyrosine kinase 2 beta [Source:MGI Symbol;Acc:MGI:104908]","MeA"
"ENSMUSG00000030707",-0.651410257336254,0.000102789236654112,0.0634295247853085,"CDOM - DES","Coro1a","coronin, actin binding protein 1A [Source:MGI Symbol;Acc:MGI:1345961]","MeA"
"ENSMUSG00000074794",-0.652038230832585,0.000478194440974287,0.0913422750013764,"CDOM - DOM","Arrdc3","arrestin domain containing 3 [Source:MGI Symbol;Acc:MGI:2145242]","MeA"
"ENSMUSG00000094846",-0.662382055004943,0.00332855019947088,0.0793813662707951,"DOM - DES","Olfr1487","olfactory receptor 1487 [Source:MGI Symbol;Acc:MGI:3031321]","MeA"
"ENSMUSG00000062200",-0.662451568768984,0.00123063770110847,0.0464006876875291,"DOM - DES","Vmn2r7","vomeronasal 2, receptor 7 [Source:MGI Symbol;Acc:MGI:2441693]","MeA"
"ENSMUSG00000038268",-0.663422526544317,0.00500766721424728,0.0958185419160235,"DOM - DES","Ovca2","candidate tumor suppressor in ovarian cancer 2 [Source:MGI Symbol;Acc:MGI:2179725]","MeA"
"ENSMUSG00000059921",-0.664173952616606,0.000238301545199826,0.016805932782902,"DOM - DES","Unc5c","unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]","MeA"
"ENSMUSG00000039458",-0.664809892726334,0.00182741073324298,0.0559872648618264,"DOM - DES","Mtmr12","myotubularin related protein 12 [Source:MGI Symbol;Acc:MGI:2443034]","MeA"
"ENSMUSG00000050505",-0.668181921702749,0.00349263192865857,0.0805272443163783,"DOM - DES","Pcdh20","protocadherin 20 [Source:MGI Symbol;Acc:MGI:2443376]","MeA"
"ENSMUSG00000015882",-0.668235889030098,0.00144890851994686,0.0499990720814006,"DOM - DES","Lcorl","ligand dependent nuclear receptor corepressor-like [Source:MGI Symbol;Acc:MGI:2651932]","MeA"
"ENSMUSG00000035566",-0.669963733359725,0.00115465011689227,0.0453590669261924,"DOM - DES","Pcdh17","protocadherin 17 [Source:MGI Symbol;Acc:MGI:2684924]","MeA"
"ENSMUSG00000035184",-0.672910936145426,0.000450473421895402,0.026579726606657,"DOM - DES","Fam124a","family with sequence similarity 124, member A [Source:MGI Symbol;Acc:MGI:3645930]","MeA"
"ENSMUSG00000111890",-0.673343443558982,0.00397485018500549,0.0854853824558552,"DOM - DES","AC161829.1","","MeA"
"ENSMUSG00000044080",-0.675224746406211,0.000538522577231287,0.0919832098795263,"CDOM - DOM","S100a1","S100 calcium binding protein A1 [Source:MGI Symbol;Acc:MGI:1338917]","MeA"
"ENSMUSG00000045980",-0.679864049716159,0.000267081817885875,0.0745999746175118,"CDOM - DOM","Tmem104","transmembrane protein 104 [Source:MGI Symbol;Acc:MGI:2444222]","MeA"
"ENSMUSG00000066269",-0.680320180214656,0.00244220590867786,0.0667326005673783,"DOM - DES","Olfr575","olfactory receptor 575 [Source:MGI Symbol;Acc:MGI:3030409]","MeA"
"ENSMUSG00000037649",-0.68291538648152,0.00102419437529098,0.0426076367923017,"DOM - DES","H2-DMa","histocompatibility 2, class II, locus DMa [Source:MGI Symbol;Acc:MGI:95921]","MeA"
"ENSMUSG00000033060",-0.685871450856852,0.00283334771778581,0.0734884057800488,"DOM - DES","Lmo7","LIM domain only 7 [Source:MGI Symbol;Acc:MGI:1353586]","MeA"
"ENSMUSG00000053093",-0.688123380361904,1.84364017498256e-05,0.0037001434095381,"DOM - DES","Myh7","myosin, heavy polypeptide 7, cardiac muscle, beta [Source:MGI Symbol;Acc:MGI:2155600]","MeA"
"ENSMUSG00000052087",-0.689073421154619,7.09415447690793e-07,0.000592779772071306,"DOM - DES","Rgs14","regulator of G-protein signaling 14 [Source:MGI Symbol;Acc:MGI:1859709]","MeA"
"ENSMUSG00000031626",-0.689278225246198,0.00149522072531219,0.0506732698898706,"DOM - DES","Sorbs2","sorbin and SH3 domain containing 2 [Source:MGI Symbol;Acc:MGI:1924574]","MeA"
"ENSMUSG00000029361",-0.694301418579802,0.00305018838985692,0.0757941108284916,"DOM - DES","Nos1","nitric oxide synthase 1, neuronal [Source:MGI Symbol;Acc:MGI:97360]","MeA"
"ENSMUSG00000045287",-0.701034149829603,0.00429906145021532,0.088552294962015,"DOM - DES","Rtn4rl1","reticulon 4 receptor-like 1 [Source:MGI Symbol;Acc:MGI:2661375]","MeA"
"ENSMUSG00000042567",-0.702317098308472,0.000767783429275398,0.0344571896592989,"DOM - DES","Nek10","NIMA (never in mitosis gene a)- related kinase 10 [Source:MGI Symbol;Acc:MGI:2685128]","MeA"
"ENSMUSG00000027239",-0.703374574739324,1.76737589744331e-05,0.0264953116524656,"CDOM - DOM","Mdk","midkine [Source:MGI Symbol;Acc:MGI:96949]","MeA"
"ENSMUSG00000024206",-0.706649861301587,0.00386044788934687,0.0840782841782753,"DOM - DES","Rfx2","regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583]","MeA"
"ENSMUSG00000001911",-0.708502350063804,0.00260724779328434,0.0698252076284649,"DOM - DES","Nfix","nuclear factor I/X [Source:MGI Symbol;Acc:MGI:97311]","MeA"
"ENSMUSG00000024883",-0.710402355747488,0.00427525400542737,0.0883075478666378,"DOM - DES","Rin1","Ras and Rab interactor 1 [Source:MGI Symbol;Acc:MGI:2385695]","MeA"
"ENSMUSG00000032402",-0.712838208967037,0.00195816930542293,0.0582768102080469,"DOM - DES","Smad3","SMAD family member 3 [Source:MGI Symbol;Acc:MGI:1201674]","MeA"
"ENSMUSG00000020102",-0.717829751621052,2.33234026886828e-06,0.00101593998182174,"DOM - DES","Slc16a7","solute carrier family 16 (monocarboxylic acid transporters), member 7 [Source:MGI Symbol;Acc:MGI:1330284]","MeA"
"ENSMUSG00000026514",-0.718642707673884,0.0001383638960511,0.0122750233414584,"DOM - DES","Cnih3","cornichon family AMPA receptor auxiliary protein 3 [Source:MGI Symbol;Acc:MGI:1920228]","MeA"
"ENSMUSG00000029475",-0.718845516812901,0.00488641688707214,0.094970910889158,"DOM - DES","Kdm2b","lysine (K)-specific demethylase 2B [Source:MGI Symbol;Acc:MGI:1354737]","MeA"
"ENSMUSG00000024190",-0.719522741661764,0.000144888508679284,0.0775969719034073,"CDOM - DES","Dusp1","dual specificity phosphatase 1 [Source:MGI Symbol;Acc:MGI:105120]","MeA"
"ENSMUSG00000000184",-0.720573796848885,2.83159353029426e-05,0.00469689416990417,"DOM - DES","Ccnd2","cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]","MeA"
"ENSMUSG00000035891",-0.723775039649055,7.71526872107886e-05,0.0412677872245626,"CDOM - DOM","Cerk","ceramide kinase [Source:MGI Symbol;Acc:MGI:2386052]","MeA"
"ENSMUSG00000063488",-0.724503141184051,0.00289211824038105,0.0736463078934973,"DOM - DES","Zkscan7","zinc finger with KRAB and SCAN domains 7 [Source:MGI Symbol;Acc:MGI:3040678]","MeA"
"ENSMUSG00000091318",-0.725821700615689,0.00149226054336834,0.0506732698898706,"DOM - DES","Gm5415","predicted gene 5415 [Source:MGI Symbol;Acc:MGI:3644687]","MeA"
"ENSMUSG00000000247",-0.726199870231785,0.00303890582923951,0.0756406644219111,"DOM - DES","Lhx2","LIM homeobox protein 2 [Source:MGI Symbol;Acc:MGI:96785]","MeA"
"ENSMUSG00000002900",-0.728778025421571,0.00107530914200891,0.0436032029689261,"DOM - DES","Lamb1","laminin B1 [Source:MGI Symbol;Acc:MGI:96743]","MeA"
"ENSMUSG00000033730",-0.733575528300165,0.000610015511057338,0.0316208954440829,"DOM - DES","Egr3","early growth response 3 [Source:MGI Symbol;Acc:MGI:1306780]","MeA"
"ENSMUSG00000012396",-0.734097084817803,0.00244113668694607,0.0667326005673783,"DOM - DES","Nanog","Nanog homeobox [Source:MGI Symbol;Acc:MGI:1919200]","MeA"
"ENSMUSG00000038764",-0.734936162334273,0.000540301077292317,0.0294397916266019,"DOM - DES","Ptpn3","protein tyrosine phosphatase, non-receptor type 3 [Source:MGI Symbol;Acc:MGI:105307]","MeA"
"ENSMUSG00000021025",-0.735441632138803,2.23857332798345e-07,0.00106220304412815,"CDOM - DOM","Nfkbia","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha [Source:MGI Symbol;Acc:MGI:104741]","MeA"
"ENSMUSG00000093781",-0.737230664485476,0.00288526850488608,0.0736463078934973,"DOM - DES","Vmn1r-ps47","vomeronasal 1 receptor, pseudogene 47 [Source:MGI Symbol;Acc:MGI:3648882]","MeA"
"ENSMUSG00000024867",-0.745863951266499,9.15093605127314e-05,0.00961172786662094,"DOM - DES","Pip5k1b","phosphatidylinositol-4-phosphate 5-kinase, type 1 beta [Source:MGI Symbol;Acc:MGI:107930]","MeA"
"ENSMUSG00000038587",-0.74687607782248,0.000314284248686249,0.0784883557903291,"CDOM - DOM","Akap12","A kinase (PRKA) anchor protein (gravin) 12 [Source:MGI Symbol;Acc:MGI:1932576]","MeA"
"ENSMUSG00000036611",-0.747370385916919,0.00175127477628162,0.0551948204575992,"DOM - DES","Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1 [Source:MGI Symbol;Acc:MGI:1914734]","MeA"
"ENSMUSG00000036304",-0.74997349042037,0.00353276381788698,0.0808149728624264,"DOM - DES","Zdhhc23","zinc finger, DHHC domain containing 23 [Source:MGI Symbol;Acc:MGI:2685625]","MeA"
"ENSMUSG00000021217",-0.750571690247735,8.06418652303744e-05,0.00871756221942952,"DOM - DES","Tshz3","teashirt zinc finger family member 3 [Source:MGI Symbol;Acc:MGI:2442819]","MeA"
"ENSMUSG00000034570",-0.751263826279901,0.000579086132854165,0.0919832098795263,"CDOM - DOM","Inpp5j","inositol polyphosphate 5-phosphatase J [Source:MGI Symbol;Acc:MGI:2158663]","MeA"
"ENSMUSG00000034353",-0.751726526361873,0.000102703314516124,0.0634295247853085,"CDOM - DES","Ramp1","receptor (calcitonin) activity modifying protein 1 [Source:MGI Symbol;Acc:MGI:1858418]","MeA"
"ENSMUSG00000016386",-0.751870615540156,0.000236488544340004,0.0716258389080841,"CDOM - DOM","Mpped2","metallophosphoesterase domain containing 2 [Source:MGI Symbol;Acc:MGI:1924265]","MeA"
"ENSMUSG00000029602",-0.75783321398847,3.29098377502753e-05,0.00505385852297058,"DOM - DES","Rasal1","RAS protein activator like 1 (GAP1 like) [Source:MGI Symbol;Acc:MGI:1330842]","MeA"
"ENSMUSG00000032012",-0.758655916834244,0.0013695666360368,0.0486426040380917,"DOM - DES","Nectin1","nectin cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1926483]","MeA"
"ENSMUSG00000029135",-0.758723255602105,0.00040986598565784,0.0245753653748689,"DOM - DES","Fosl2","fos-like antigen 2 [Source:MGI Symbol;Acc:MGI:102858]","MeA"
"ENSMUSG00000029359",-0.768044981539338,7.77251849368054e-05,0.0605847362586362,"CDOM - DES","Tesc","tescalcin [Source:MGI Symbol;Acc:MGI:1930803]","MeA"
"ENSMUSG00000057203",-0.768056417618987,0.00151080318056702,0.0509680981872381,"DOM - DES","Vmn1r234","vomeronasal 1 receptor 234 [Source:MGI Symbol;Acc:MGI:2159635]","MeA"
"ENSMUSG00000056501",-0.770568325350067,8.04129398613894e-06,0.0548275389394745,"CDOM - DES","Cebpb","CCAAT/enhancer binding protein (C/EBP), beta [Source:MGI Symbol;Acc:MGI:88373]","mPFC"
"ENSMUSG00000039058",-0.772434065860273,0.00118774998211828,0.0458231308784033,"DOM - DES","Ak5","adenylate kinase 5 [Source:MGI Symbol;Acc:MGI:2677491]","MeA"
"ENSMUSG00000095002",-0.774864135074413,0.00363009523205412,0.0819538268090267,"DOM - DES","Olfr798","olfactory receptor 798 [Source:MGI Symbol;Acc:MGI:3030632]","MeA"
"ENSMUSG00000033965",-0.779761996151951,0.000291292810074602,0.019070224761464,"DOM - DES","Slc16a2","solute carrier family 16 (monocarboxylic acid transporters), member 2 [Source:MGI Symbol;Acc:MGI:1203732]","MeA"
"ENSMUSG00000001334",-0.779815635019071,0.000411867539293066,0.0888323397247999,"CDOM - DOM","Fndc5","fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:1917614]","MeA"
"ENSMUSG00000020656",-0.780906973606357,0.000110979745866384,0.0108132239229022,"DOM - DES","Grhl1","grainyhead-like 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2182540]","MeA"
"ENSMUSG00000042369",-0.781602251982368,0.000689635991210304,0.0946124461271225,"CDOM - DOM","Rbm45","RNA binding motif protein 45 [Source:MGI Symbol;Acc:MGI:2387367]","MeA"
"ENSMUSG00000022342",-0.783379597880201,0.00434489417623881,0.0888743235662648,"DOM - DES","Kcnv1","potassium channel, subfamily V, member 1 [Source:MGI Symbol;Acc:MGI:1914748]","MeA"
"ENSMUSG00000021676",-0.789314377224415,0.00179157421214148,0.0558593980669795,"DOM - DES","Iqgap2","IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]","MeA"
"ENSMUSG00000033615",-0.790155664518866,0.000123887477521667,0.0503868069291694,"CDOM - DOM","Cplx1","complexin 1 [Source:MGI Symbol;Acc:MGI:104727]","MeA"
"ENSMUSG00000015568",-0.79215561410268,0.0013906897384932,0.0491554057925638,"DOM - DES","Lpl","lipoprotein lipase [Source:MGI Symbol;Acc:MGI:96820]","MeA"
"ENSMUSG00000046215",-0.794772879039945,8.44809508982973e-06,0.00255339363837507,"DOM - DES","Rprml","reprimo-like [Source:MGI Symbol;Acc:MGI:2144486]","MeA"
"ENSMUSG00000020892",-0.795475313943237,0.00137289726454573,0.0486426040380917,"DOM - DES","Aloxe3","arachidonate lipoxygenase 3 [Source:MGI Symbol;Acc:MGI:1345140]","MeA"
"ENSMUSG00000030739",-0.797740889572723,0.000738608006810632,0.0966915754331124,"CDOM - DOM","Myh14","myosin, heavy polypeptide 14 [Source:MGI Symbol;Acc:MGI:1919210]","MeA"
"ENSMUSG00000116138",-0.797802738427268,3.35152955072919e-05,0.0302300355132965,"CDOM - DOM",NA,NA,"MeA"
"ENSMUSG00000042453",-0.804171568652461,0.00250144070512701,0.0677263927658703,"DOM - DES","Reln","reelin [Source:MGI Symbol;Acc:MGI:103022]","MeA"
"ENSMUSG00000020331",-0.807110351163199,0.000475263380947021,0.0913422750013764,"CDOM - DOM","Hcn2","hyperpolarization-activated, cyclic nucleotide-gated K+ 2 [Source:MGI Symbol;Acc:MGI:1298210]","MeA"
"ENSMUSG00000094626",-0.808827997889179,0.000137825554433188,0.0122750233414584,"DOM - DES","Cecr6","cat eye syndrome chromosome region, candidate 6 [Source:MGI Symbol;Acc:MGI:2136977]","MeA"
"ENSMUSG00000041957",-0.817394195266958,0.000638440822480448,0.0321900781300479,"DOM - DES","Pkp2","plakophilin 2 [Source:MGI Symbol;Acc:MGI:1914701]","MeA"
"ENSMUSG00000020241",-0.819860539606705,0.00116227749580049,0.045417756498167,"DOM - DES","Col6a2","collagen, type VI, alpha 2 [Source:MGI Symbol;Acc:MGI:88460]","MeA"
"ENSMUSG00000022040",-0.820805755739608,0.000146624019134396,0.054978561551474,"CDOM - DOM","Ephx2","epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]","MeA"
"ENSMUSG00000025876",-0.821037346207181,2.76684529811374e-05,0.00469689416990417,"DOM - DES","Unc5a","unc-5 netrin receptor A [Source:MGI Symbol;Acc:MGI:894682]","MeA"
"ENSMUSG00000038695",-0.821909918007904,0.000702675295925702,0.0952626936904988,"CDOM - DOM","Josd2","Josephin domain containing 2 [Source:MGI Symbol;Acc:MGI:1913374]","MeA"
"ENSMUSG00000033966",-0.822146704454674,0.00456139480015898,0.091324784748695,"DOM - DES","Cdkl4","cyclin-dependent kinase-like 4 [Source:MGI Symbol;Acc:MGI:3587025]","MeA"
"ENSMUSG00000052837",-0.825173460586361,2.36594687635955e-06,0.00700793464777698,"CDOM - DES","Junb","jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]","MeA"
"ENSMUSG00000053441",-0.830370417692213,0.00217144468658198,0.0617257117241442,"DOM - DES","Adamts19","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 19 [Source:MGI Symbol;Acc:MGI:2442875]","MeA"
"ENSMUSG00000036036",-0.830616100733296,0.00346984666756046,0.0805272443163783,"DOM - DES","Zfp57","zinc finger protein 57 [Source:MGI Symbol;Acc:MGI:99204]","MeA"
"ENSMUSG00000039114",-0.833109947905097,0.00127035418557982,0.0468008594239731,"DOM - DES","Nrn1","neuritin 1 [Source:MGI Symbol;Acc:MGI:1915654]","MeA"
"ENSMUSG00000029135",-0.834512197340184,0.000108468154456146,0.0642565346998207,"CDOM - DES","Fosl2","fos-like antigen 2 [Source:MGI Symbol;Acc:MGI:102858]","MeA"
"ENSMUSG00000081724",-0.834965413795277,0.00181442676229104,0.0558864138408825,"DOM - DES","Olfr129","olfactory receptor 129 [Source:MGI Symbol;Acc:MGI:2177512]","MeA"
"ENSMUSG00000038264",-0.839954669556664,0.000718519912334395,0.096491801434718,"CDOM - DOM","Sema7a","sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A [Source:MGI Symbol;Acc:MGI:1306826]","MeA"
